,car-id,days,left-park
8030,20150331030328-660,0,True
8031,20150831030831-641,0,True
8032,20150231040206-408,0,True
8033,20152431042401-601,0,True
8034,20153731043749-62,0,True
8035,20154731044714-858,0,True
8036,20150031050048-776,0,True
8037,20153431053429-239,0,True
8038,20150031060051-429,4,True
8039,20150231060233-191,1,True
8040,20151731061717-691,0,True
8041,20152931062933-133,1,True
8042,20153131063110-72,0,True
8043,20154031064052-537,0,True
8044,20154131064108-797,3,True
8045,20154431064441-604,0,True
8046,20155531065512-853,4,True
8047,20150331070301-665,0,True
8048,20151031071048-450,2,True
8049,20152531072521-938,3,True
8050,20153331073329-860,0,True
8051,20153331073348-908,0,True
8052,20153431073442-374,2,True
8053,20154731074731-833,0,True
8054,20154831074838-917,0,True
8055,20150631080629-406,0,True
8056,20151131081112-556,0,True
8057,20151231081203-407,1,True
8058,20151731081719-311,0,True
8059,20152031082031-756,10,True
8060,20152131082145-700,1,True
8061,20152431082455-57,0,True
8062,20152631082611-613,9,True
8063,20152731082730-144,0,True
8064,20152731082747-677,0,True
8065,20152831082802-61,1,True
8066,20153731083734-496,4,True
8067,20153831083826-894,0,True
8068,20154231084240-825,2,True
8069,20154431084406-746,0,True
8070,20154531084511-313,0,True
8071,20154831084849-281,0,True
8072,20155331085312-528,0,True
8073,20152031092038-925,5,True
8074,20152231092234-568,10,True
8075,20152831092807-142,0,True
8076,20152831092837-751,2,True
8077,20153031093006-294,0,True
8078,20153431093434-586,0,True
8079,20153731093738-268,2,True
8080,20153831093854-191,0,True
8081,20154331094357-320,0,True
8082,20154631094606-295,0,True
8083,20154831094847-710,1,True
8084,20151031101009-945,1,True
8085,20151331101332-798,0,True
8086,20151431101444-411,2,True
8087,20151431101453-835,0,True
8088,20152031102058-485,1,True
8089,20152331102327-0,1,True
8090,20153431103412-743,0,True
8091,20153531103551-510,1,True
8092,20154431104413-67,0,True
8093,20154431104451-420,2,True
8094,20155631105647-912,5,True
8095,20152031112032-226,0,True
8096,20152331112304-830,0,True
8097,20152531112500-776,0,True
8098,20152631112623-34,3,True
8099,20153531113522-803,0,True
8100,20154031114007-403,0,True
8101,20155531115507-502,2,True
8102,20155531115558-211,0,True
8103,20155631115626-437,2,True
8104,20155831115839-729,0,True
8105,20155931115915-724,0,True
8106,20150131120109-93,0,True
8107,20150231120236-701,2,True
8108,20151231121203-449,0,True
8109,20152931122925-72,0,True
8110,20153031123005-845,0,True
8111,20153731123756-284,0,True
8112,20153931123938-639,3,True
8113,20153931123943-847,1,True
8114,20154231124246-848,0,True
8115,20154431124423-688,0,True
8116,20154431124424-721,2,True
8117,20154731124720-805,1,True
8118,20155431125412-835,9,True
8119,20155431125443-408,2,True
8120,20155631125645-432,1,True
8121,20155831125800-301,0,True
8122,20150231010230-879,0,True
8123,20150231010233-845,10,True
8124,20150631010647-184,0,True
8125,20150831010810-141,3,True
8126,20151331011301-396,0,True
8127,20151431011457-183,0,True
8128,20152831012847-256,0,True
8129,20153331013314-68,0,True
8130,20154431014412-348,0,True
8131,20154431014456-46,0,True
8132,20154931014916-410,1,True
8133,20155731015742-412,3,True
8134,20150231020234-357,0,True
8135,20151031021043-605,2,True
8136,20151431021452-330,0,True
8137,20151531021539-858,3,True
8138,20151731021708-898,1,True
8139,20152431022403-301,0,True
8140,20152631022621-156,0,True
8141,20153631023614-197,0,True
8142,20154231024256-741,17,True
8143,20154431024445-873,0,True
8144,20154631024616-277,0,True
8145,20154931024946-567,4,True
8146,20155431025449-131,1,True
8147,20150031030030-236,1,True
8148,20150431030458-145,3,True
8149,20150531030537-639,4,True
8150,20150831030801-105,4,True
8151,20151231031233-897,1,True
8152,20151631031602-96,2,True
8153,20151831031858-297,0,True
8154,20152131032135-392,0,True
8155,20152331032358-34,1,True
8156,20153731033739-510,2,True
8157,20153931033925-158,0,True
8158,20154031034012-555,0,True
8159,20154331034339-123,0,True
8160,20154831034844-112,0,True
8161,20154931034945-124,0,True
8162,20155231035227-0,0,True
8163,20155931035913-135,0,True
8164,20150031040021-961,0,True
8165,20151031041034-706,0,True
8166,20151431041410-501,2,True
8167,20152031042004-676,3,True
8168,20152131042143-820,1,True
8169,20152731042731-228,9,True
8170,20153331043347-600,0,True
8171,20153631043604-397,3,True
8172,20154731044702-403,3,True
8173,20154831044853-836,0,True
8174,20155431045446-47,1,True
8175,20155631045627-683,2,True
8176,20155731045731-907,6,True
8177,20151731051723-409,0,True
8178,20151731051740-917,4,True
8179,20152131052130-113,6,True
8180,20152431052426-912,0,True
8181,20153931053905-915,5,True
8182,20154931054946-146,3,True
8183,20155731055752-472,0,True
8184,20152331062301-12,0,True
8185,20150431070451-890,0,True
8186,20153431073409-48,0,True
8187,20155531075539-810,0,True
8188,20154331084301-440,0,True
8189,20151131091100-593,0,True
8190,20152031092023-767,0,True
8191,20153031093020-374,0,True
8192,20154031094054-93,0,True
8193,20154131094115-269,0,True
8194,20155531105513-969,0,True
8195,20155701015739-324,0,True
8196,20151701021715-940,0,True
8197,20152001022009-663,0,True
8198,20151601031629-649,0,True
8199,20152601032602-114,0,True
8200,20153201033229-605,0,True
8201,20153301033344-2,0,True
8202,20154601034606-344,0,True
8203,20150201060238-845,1,True
8204,20150701060721-840,2,True
8205,20151201061251-794,3,True
8206,20152001062007-946,0,True
8207,20152901062908-724,3,True
8208,20153201063205-376,1,True
8209,20153801063819-939,3,True
8210,20154201064221-52,0,True
8211,20154701064758-347,0,True
8212,20155301065341-712,0,True
8213,20155501065521-181,2,True
8214,20155601065611-898,1,True
8215,20150001070006-104,5,True
8216,20150201070216-808,9,True
8217,20150401070439-330,1,True
8218,20150501070559-328,6,True
8219,20150701070729-336,2,True
8220,20151201071254-656,0,True
8221,20151501071532-943,9,True
8222,20151601071610-352,0,True
8223,20152101072110-270,9,True
8224,20152501072548-463,4,True
8225,20152501072557-71,0,True
8226,20153401073445-361,2,True
8227,20154301074308-402,1,True
8228,20150201080243-358,2,True
8229,20150401080435-346,0,True
8230,20150901080955-679,1,True
8231,20151101081109-505,1,True
8232,20152101082118-96,0,True
8233,20153501083518-306,1,True
8234,20153601083623-683,2,True
8235,20154501084500-257,2,True
8236,20154801084801-486,10,True
8237,20155701085744-294,2,True
8238,20150501090516-171,1,True
8239,20150601090643-255,0,True
8240,20151001091013-536,1,True
8241,20151001091019-787,0,True
8242,20151901091942-196,1,True
8243,20152501092548-592,0,True
8244,20152601092630-363,0,True
8245,20153701093702-509,6,True
8246,20153901093902-273,0,True
8247,20154001094026-804,4,True
8248,20155301095314-712,0,True
8249,20150001100019-538,0,True
8250,20151601101604-955,0,True
8251,20152801102848-547,3,True
8252,20153601103622-897,1,True
8253,20154201104219-611,1,True
8254,20154701104706-898,2,True
8255,20154801104828-144,0,True
8256,20155001105016-328,0,True
8257,20155101105100-6,0,True
8258,20150301110359-991,0,True
8259,20151101111123-377,0,True
8260,20151401111429-377,0,True
8261,20152301112328-896,0,True
8262,20152801112834-707,0,True
8263,20154201114240-341,0,True
8264,20154401114403-876,0,True
8265,20155401115443-339,1,True
8266,20155501115503-638,1,True
8267,20150401120409-216,0,True
8268,20150801120848-517,0,True
8269,20150901120957-839,7,True
8270,20151201121236-41,13,True
8271,20151801121803-31,0,True
8272,20152001122012-967,3,True
8273,20153301123345-128,0,True
8274,20153401123448-154,2,True
8275,20154901124955-525,1,True
8276,20155601125604-18,2,True
8277,20152001012016-668,6,True
8278,20152001012059-836,0,True
8279,20152101012104-141,1,True
8280,20152301012355-664,0,True
8281,20153201013207-63,0,True
8282,20153201013211-268,7,True
8283,20153401013412-854,0,True
8284,20155401015444-439,1,True
8285,20150701020723-76,9,True
8286,20151301021340-472,1,True
8287,20153101023141-179,0,True
8288,20153601023624-894,10,True
8289,20154701024709-976,0,True
8290,20155001025006-808,0,True
8291,20155701025751-249,0,True
8292,20155701025756-944,0,True
8293,20151201031214-85,5,True
8294,20152501032501-316,1,True
8295,20152801032847-862,3,True
8296,20155201035213-815,1,True
8297,20150701040743-488,0,True
8298,20150901040932-288,6,True
8299,20151001041055-580,3,True
8300,20152101042112-684,0,True
8301,20152701042737-169,0,True
8302,20153601043615-143,0,True
8303,20153701043709-900,5,True
8304,20155101045148-763,3,True
8305,20151001051049-770,0,True
8306,20151501051519-505,1,True
8307,20152501052505-264,0,True
8308,20152801052822-733,3,True
8309,20155301055312-754,7,True
8310,20152301062342-475,0,True
8311,20153501063526-413,0,True
8312,20153401073406-274,0,True
8313,20154401074429-771,0,True
8314,20155101085139-488,0,True
8315,20151701101744-794,0,True
8316,20151801101817-469,0,True
8317,20150001110028-155,0,True
8318,20153201113233-952,0,True
8319,20154801114808-895,0,True
8320,20154901114914-551,0,True
8321,20153902123943-115,0,True
8322,20151302031316-697,0,True
8323,20155102035151-359,0,True
8324,20153002043000-789,0,True
8325,20154502044518-570,0,True
8326,20155602045651-157,0,True
8327,20150702050722-689,0,True
8328,20152002052014-699,0,True
8329,20152402052446-631,0,True
8330,20152502052558-440,0,True
8331,20155302055315-401,0,True
8332,20155902055909-699,0,True
8333,20150002060024-302,0,True
8334,20150802060812-197,6,True
8335,20150902060920-793,8,True
8336,20151102061116-400,4,True
8337,20151202061226-132,0,True
8338,20151402061430-976,0,True
8339,20151602061643-167,0,True
8340,20151902061935-596,1,True
8341,20152202062209-615,0,True
8342,20152502062553-799,14,True
8343,20153102063100-491,3,True
8344,20154102064149-827,0,True
8345,20154302064318-613,0,True
8346,20150602070645-93,7,True
8347,20151002071039-91,3,True
8348,20151102071157-979,0,True
8349,20153502073513-998,0,True
8350,20154202074243-737,3,True
8351,20155502075552-20,0,True
8352,20150002080057-495,0,True
8353,20150102080153-960,3,True
8354,20150602080621-653,0,True
8355,20151502081509-926,0,True
8356,20151802081806-394,0,True
8357,20152102082141-663,2,True
8358,20153002083005-261,1,True
8359,20154302084358-573,1,True
8360,20154502084548-823,1,True
8361,20154702084714-863,3,True
8362,20150802090811-979,1,True
8363,20150802090855-889,2,True
8364,20151302091349-722,0,True
8365,20151502091530-848,0,True
8366,20151902091944-855,9,True
8367,20152502092544-104,5,True
8368,20153402093448-712,2,True
8369,20154202094219-27,0,True
8370,20154302094310-152,5,True
8371,20154502094535-864,3,True
8372,20155502095553-497,0,True
8373,20151202101257-746,1,True
8374,20151502101538-958,4,True
8375,20152102102155-887,6,True
8376,20154302104311-666,0,True
8377,20154302104354-580,0,True
8378,20154502104518-123,0,True
8379,20154902104928-495,0,True
8380,20155102105109-200,0,True
8381,20155602105614-229,0,True
8382,20150902110946-207,1,True
8383,20151002111020-73,0,True
8384,20152302112341-300,0,True
8385,20152502112545-83,1,True
8386,20152702112740-619,0,True
8387,20152702112744-513,0,True
8388,20153402113431-964,1,True
8389,20153602113611-646,0,True
8390,20154602114628-559,0,True
8391,20150002120037-795,3,True
8392,20150302120354-207,1,True
8393,20150502120505-706,0,True
8394,20151102121127-564,1,True
8395,20151302121348-104,3,True
8396,20151402121436-904,0,True
8397,20151502121513-669,10,True
8398,20152302122333-628,6,True
8399,20153302123315-813,0,True
8400,20153302123354-327,2,True
8401,20154002124037-486,0,True
8402,20155602125643-208,2,True
8403,20151902011959-320,1,True
8404,20152202012218-44,0,True
8405,20153402013445-750,2,True
8406,20154602014652-42,2,True
8407,20150102020155-899,1,True
8408,20150702020734-303,5,True
8409,20150702020750-193,1,True
8410,20150802020839-300,0,True
8411,20151002021015-986,3,True
8412,20151302021351-258,0,True
8413,20151502021555-920,8,True
8414,20151802021816-771,0,True
8415,20152902022903-912,0,True
8416,20154102024151-886,0,True
8417,20154902024908-48,0,True
8418,20155202025227-496,1,True
8419,20155502025511-119,1,True
8420,20153602033634-853,0,True
8421,20154202034212-341,0,True
8422,20154202034222-47,0,True
8423,20154402034401-435,1,True
8424,20154402034422-248,8,True
8425,20154902034953-35,13,True
8426,20150202040220-736,6,True
8427,20150702040744-309,1,True
8428,20150802040832-510,0,True
8429,20151002041036-991,3,True
8430,20151002041052-291,0,True
8431,20152002042050-85,0,True
8432,20152602042647-114,0,True
8433,20153102043137-348,2,True
8434,20153602043658-257,3,True
8435,20153802043859-167,1,True
8436,20155102045128-941,0,True
8437,20155402045434-428,3,True
8438,20155602045649-200,10,True
8439,20152102052137-1,0,True
8440,20153402053419-365,7,True
8441,20153602053648-835,1,True
8442,20153802053822-860,0,True
8443,20153802053827-252,0,True
8444,20154502054501-178,0,True
8445,20155702055701-405,1,True
8446,20150002060008-683,0,True
8447,20150402060453-735,0,True
8448,20151402061411-692,0,True
8449,20152902072935-426,0,True
8450,20154502074525-187,0,True
8451,20153302083336-98,0,True
8452,20154602094652-726,0,True
8453,20150602100630-679,0,True
8454,20151002101036-262,0,True
8455,20153502103537-418,0,True
8456,20153302113327-897,0,True
8457,20153902113904-246,0,True
8458,20152303122300-503,0,True
8459,20153203123245-617,0,True
8460,20154303024341-464,0,True
8461,20152603032600-411,0,True
8462,20153803053841-80,0,True
8463,20155103055157-983,0,True
8464,20151603061611-545,0,True
8465,20151603061654-187,1,True
8466,20153103063126-891,4,True
8467,20153503063500-934,2,True
8468,20155903065939-454,1,True
8469,20150403070446-252,0,True
8470,20150503070532-763,4,True
8471,20151403071408-116,4,True
8472,20153703073756-936,6,True
8473,20154003074025-33,0,True
8474,20154303074311-913,6,True
8475,20155303075313-600,4,True
8476,20155903075911-687,5,True
8477,20150503080511-131,4,True
8478,20150903080951-785,0,True
8479,20151303081343-855,5,True
8480,20151503081552-98,4,True
8481,20152003082017-547,0,True
8482,20152803082807-792,1,True
8483,20153403083413-579,5,True
8484,20153603083601-161,0,True
8485,20153903083917-995,0,True
8486,20154103084118-72,3,True
8487,20154603084636-22,0,True
8488,20154903084903-690,1,True
8489,20155903085959-441,0,True
8490,20150003090016-90,0,True
8491,20151303091355-495,2,True
8492,20151503091550-577,0,True
8493,20152003092021-29,0,True
8494,20152603092611-468,9,True
8495,20152703092725-377,0,True
8496,20154003094045-516,0,True
8497,20155303095333-234,0,True
8498,20150303100354-126,4,True
8499,20153003103030-613,0,True
8500,20153003103059-290,4,True
8501,20154403104439-719,0,True
8502,20150603110619-327,9,True
8503,20151003111049-230,0,True
8504,20151003111052-171,4,True
8505,20153103113103-442,0,True
8506,20153203113245-908,2,True
8507,20153303113325-724,5,True
8508,20151503121511-512,0,True
8509,20152903122916-4,0,True
8510,20153903123925-684,6,True
8511,20155103125116-871,0,True
8512,20151003011029-293,0,True
8513,20152703012733-565,0,True
8514,20154403014425-796,0,True
8515,20154803014805-523,7,True
8516,20155403015401-677,2,True
8517,20151103021143-224,1,True
8518,20152603022615-769,0,True
8519,20152803022825-787,3,True
8520,20153803023834-469,0,True
8521,20153903023914-632,0,True
8522,20154303024314-609,1,True
8523,20154803024802-897,0,True
8524,20155403025453-621,0,True
8525,20150503030532-116,1,True
8526,20150703030736-636,0,True
8527,20151103031107-509,7,True
8528,20151103031148-987,0,True
8529,20152903032903-791,0,True
8530,20152903032937-233,2,True
8531,20153003033045-307,0,True
8532,20154003034049-950,0,True
8533,20155603035616-700,0,True
8534,20150503040553-197,2,True
8535,20153803043831-603,3,True
8536,20154103044135-158,0,True
8537,20154303044311-176,0,True
8538,20154703044754-258,5,True
8539,20155603045616-730,0,True
8540,20155703045756-537,9,True
8541,20150903050915-821,1,True
8542,20152003052057-12,0,True
8543,20152603052648-115,0,True
8544,20153603053617-529,2,True
8545,20153603053623-213,3,True
8546,20154403054427-199,1,True
8547,20154403054444-186,0,True
8548,20155103055146-447,0,True
8549,20155703055759-244,0,True
8550,20153303063324-730,0,True
8551,20155003065035-764,0,True
8552,20152003072035-315,0,True
8553,20153203083217-568,0,True
8554,20154903084906-196,0,True
8555,20155603085636-441,0,True
8556,20153103093104-33,0,True
8557,20150303100300-303,0,True
8558,20155603105651-832,0,True
8559,20151304011309-445,0,True
8560,20150104020118-228,0,True
8561,20150104030100-971,0,True
8562,20151704031734-414,0,True
8563,20153904043916-955,0,True
8564,20150004050003-330,0,True
8565,20150304060314-79,0,True
8566,20150904060946-997,1,True
8567,20151704061733-850,1,True
8568,20152104062155-634,0,True
8569,20152304062326-36,5,True
8570,20153604063638-945,0,True
8571,20154604064624-746,29,True
8572,20155304065306-536,5,True
8573,20152204072237-355,0,True
8574,20153604073602-444,5,True
8575,20153604073634-474,2,True
8576,20155004075028-193,0,True
8577,20155504075536-383,4,True
8578,20151104081118-17,9,True
8579,20151804081815-5,0,True
8580,20152504082535-450,0,True
8581,20153204083258-619,0,True
8582,20155604085613-63,0,True
8583,20155704085706-777,6,True
8584,20155804085814-147,1,True
8585,20150804090809-57,3,True
8586,20150904090957-319,2,True
8587,20151504091532-80,0,True
8588,20152204092240-394,0,True
8589,20152304092306-366,5,True
8590,20154104094134-985,0,True
8591,20154504094510-630,6,True
8592,20154504094523-142,0,True
8593,20154504094530-832,0,True
8594,20155304095307-596,2,True
8595,20155304095343-996,3,True
8596,20155504095521-78,0,True
8597,20151504101514-576,0,True
8598,20152004102006-373,0,True
8599,20153104103136-720,0,True
8600,20153304103320-13,0,True
8601,20153304103345-311,0,True
8602,20155304105338-631,0,True
8603,20155904105919-416,5,True
8604,20150004110002-747,0,True
8605,20150204110202-249,0,True
8606,20150704110737-327,1,True
8607,20151704111727-901,0,True
8608,20152604112641-515,0,True
8609,20153004113046-680,0,True
8610,20155904115940-534,0,True
8611,20150104120123-255,3,True
8612,20150104120127-678,0,True
8613,20150204120203-524,0,True
8614,20152204122249-309,0,True
8615,20152804122805-486,0,True
8616,20153004123017-776,0,True
8617,20154604124621-675,0,True
8618,20155204125243-368,0,True
8619,20155304125320-819,3,True
8620,20150704010749-266,2,True
8621,20151404011436-977,0,True
8622,20151704011709-810,0,True
8623,20152304012310-843,2,True
8624,20153004013007-217,3,True
8625,20153804013823-112,8,True
8626,20155304015337-125,0,True
8627,20155904015930-845,1,True
8628,20151804021836-532,8,True
8629,20152204022256-24,0,True
8630,20152704022721-344,3,True
8631,20152704022755-875,0,True
8632,20152804022809-547,0,True
8633,20153204023235-178,3,True
8634,20154604024619-103,4,True
8635,20155104025128-323,0,True
8636,20155404025418-130,0,True
8637,20155904025922-23,2,True
8638,20150104030145-629,0,True
8639,20151004031053-92,0,True
8640,20153604033631-714,17,True
8641,20153804033818-40,0,True
8642,20154204034201-197,0,True
8643,20154304034314-809,0,True
8644,20155004035020-880,0,True
8645,20155904035959-185,0,True
8646,20150604040619-38,2,True
8647,20150804040846-173,4,True
8648,20151604041618-562,0,True
8649,20151804041847-645,3,True
8650,20154604044619-717,3,True
8651,20150104050127-736,1,True
8652,20152104052135-110,0,True
8653,20154504054500-534,0,True
8654,20155204055205-222,5,True
8655,20150404070434-936,0,True
8656,20155404075449-856,0,True
8657,20152304082301-656,0,True
8658,20150504100514-686,0,True
8659,20150904100954-304,0,True
8660,20155804105805-400,0,True
8661,20152604112601-952,0,True
8662,20153405123438-377,0,True
8663,20150905010959-275,0,True
8664,20151805011803-183,0,True
8665,20152105022116-926,0,True
8666,20154305024352-766,0,True
8667,20155205025239-81,0,True
8668,20155905035932-71,0,True
8669,20150605040659-922,0,True
8670,20153705043729-269,0,True
8671,20153505053547-348,0,True
8672,20153605053621-441,0,True
8673,20153805053834-527,0,True
8674,20151605061605-159,0,True
8675,20152905062952-3,2,True
8676,20154405064444-690,0,True
8677,20155305065314-246,3,True
8678,20155405065448-222,0,True
8679,20150305070304-542,0,True
8680,20150805070819-136,0,True
8681,20150805070853-118,10,True
8682,20153205073220-30,11,True
8683,20153405073417-472,0,True
8684,20153705073720-86,4,True
8685,20154305074337-913,0,True
8686,20155305075315-881,0,True
8687,20152805082823-737,3,True
8688,20153605083637-818,0,True
8689,20155805085848-703,1,True
8690,20150605090648-40,8,True
8691,20150605090654-331,0,True
8692,20151305091314-191,0,True
8693,20152005092011-809,2,True
8694,20153905093959-243,0,True
8695,20154805094814-860,2,True
8696,20155205095236-132,3,True
8697,20150305100328-487,8,True
8698,20151505101551-848,6,True
8699,20151805101809-893,1,True
8700,20152305102359-381,0,True
8701,20152605102601-328,0,True
8702,20153005103029-870,0,True
8703,20153005103040-815,0,True
8704,20154105104118-281,0,True
8705,20154905104908-85,0,True
8706,20151005111003-947,0,True
8707,20151305111329-743,0,True
8708,20151905111946-116,0,True
8709,20152305112331-211,1,True
8710,20153705113718-477,16,True
8711,20154905114900-867,0,True
8712,20150405120404-360,1,True
8713,20152405122407-516,2,True
8714,20152705122752-45,0,True
8715,20153005123012-657,4,True
8716,20154005124002-56,0,True
8717,20155405125402-226,2,True
8718,20152805012826-73,3,True
8719,20150805020849-559,4,True
8720,20153305023325-265,0,True
8721,20154105024125-706,5,True
8722,20154505024531-4,0,True
8723,20154605024652-886,1,True
8724,20155405025445-798,0,True
8725,20150205030232-909,7,True
8726,20152105032151-320,0,True
8727,20153505033500-688,0,True
8728,20153605033603-700,0,True
8729,20154205034205-330,0,True
8730,20155505035539-722,1,True
8731,20151305041332-847,4,True
8732,20152705042730-318,1,True
8733,20152805042806-342,0,True
8734,20152905042935-744,0,True
8735,20153405043412-917,0,True
8736,20154705044710-733,0,True
8737,20155605045637-578,0,True
8738,20150205050251-251,3,True
8739,20150505050511-527,0,True
8740,20150505050532-899,0,True
8741,20152205052223-701,0,True
8742,20151805061803-366,0,True
8743,20153205063213-417,0,True
8744,20154905074921-725,0,True
8745,20152105082127-520,0,True
8746,20151605091611-743,0,True
8747,20154805094821-285,0,True
8748,20154305104356-568,0,True
8749,20155205105243-924,0,True
8750,20151706121739-14,0,True
8751,20151806021845-686,0,True
8752,20151906021921-296,0,True
8753,20152006022056-25,0,True
8754,20153706033726-232,0,True
8755,20154906034957-692,0,True
8756,20152906052937-574,0,True
8757,20153106053108-361,0,True
8758,20155106055122-460,0,True
8759,20150806060853-66,0,True
8760,20151206061257-541,4,True
8761,20153206063215-204,6,True
8762,20153706063755-802,5,True
8763,20155006065033-145,0,True
8764,20155706065753-746,11,True
8765,20155806065854-345,0,True
8766,20151106071155-474,1,True
8767,20152606072615-951,0,True
8768,20152906072917-531,0,True
8769,20153506073556-702,0,True
8770,20153806073851-666,0,True
8771,20155606075601-461,0,True
8772,20150006080007-531,5,True
8773,20150206080226-163,1,True
8774,20150506080545-327,6,True
8775,20150806080818-642,0,True
8776,20151206081251-376,0,True
8777,20151606081628-560,2,True
8778,20155606085623-342,0,True
8779,20155806085836-681,0,True
8780,20150206090210-251,0,True
8781,20150606090640-663,2,True
8782,20150806090805-946,0,True
8783,20152106092141-219,1,True
8784,20154006094031-783,0,True
8785,20154906094920-919,2,True
8786,20155206095205-734,1,True
8787,20155606095615-98,0,True
8788,20155706095734-781,0,True
8789,20151806101819-946,1,True
8790,20153406103456-125,0,True
8791,20153506103544-582,0,True
8792,20155306105321-278,0,True
8793,20150206110226-989,0,True
8794,20151906111912-427,0,True
8795,20152706112749-394,1,True
8796,20153406113422-942,4,True
8797,20153906113925-617,0,True
8798,20154906114931-634,0,True
8799,20155506115538-645,0,True
8800,20150406120449-237,8,True
8801,20150906120952-835,5,True
8802,20151806121802-559,0,True
8803,20152206122234-137,0,True
8804,20152706122758-11,0,True
8805,20153706123753-969,5,True
8806,20154506124552-825,0,True
8807,20150406010443-576,0,True
8808,20152606012620-386,0,True
8809,20152606012652-335,0,True
8810,20153206013232-593,0,True
8811,20153306013342-878,7,True
8812,20153306013348-102,0,True
8813,20154006014046-882,2,True
8814,20154906014902-527,2,True
8815,20155706015757-194,0,True
8816,20152606022653-437,3,True
8817,20150106030143-319,1,True
8818,20150606030602-262,0,True
8819,20150906030915-616,11,True
8820,20151106031107-912,0,True
8821,20151506031520-642,3,True
8822,20151606031633-30,0,True
8823,20153206033254-715,1,True
8824,20155206035248-482,1,True
8825,20150406040417-783,0,True
8826,20151106041147-812,0,True
8827,20153006043003-107,0,True
8828,20153206043259-495,0,True
8829,20153806043807-692,0,True
8830,20153906043931-40,2,True
8831,20154606044639-126,8,True
8832,20154706044711-22,0,True
8833,20154706044748-527,0,True
8834,20155006045053-500,0,True
8835,20155506045534-554,12,True
8836,20155706045723-418,1,True
8837,20150606050612-794,0,True
8838,20150606050653-525,0,True
8839,20153306053328-832,0,True
8840,20153606053617-896,1,True
8841,20155906055936-524,0,True
8842,20150706060731-616,0,True
8843,20155206075204-722,0,True
8844,20151206091237-906,0,True
8845,20151306101312-518,0,True
8846,20152706102758-465,0,True
8847,20150306110354-15,0,True
8848,20152506112538-503,0,True
8849,20155006115000-68,0,True
8850,20151907121952-624,0,True
8851,20153307013334-86,0,True
8852,20154307024341-203,0,True
8853,20154807024826-797,0,True
8854,20154407034408-576,0,True
8855,20155607035630-424,0,True
8856,20154007044046-100,0,True
8857,20155407045404-580,0,True
8858,20154707054713-647,0,True
8859,20154907054941-610,0,True
8860,20155407055408-859,0,True
8861,20150207060250-229,0,True
8862,20150707060746-607,2,True
8863,20151607061640-872,1,True
8864,20153707063710-587,3,True
8865,20154507064517-275,1,True
8866,20154607064641-595,0,True
8867,20150207070201-863,0,True
8868,20151407071448-332,1,True
8869,20151607071627-500,6,True
8870,20152007072002-889,0,True
8871,20152207072213-862,2,True
8872,20152507072524-315,2,True
8873,20152507072529-237,0,True
8874,20152607072653-308,0,True
8875,20152707072751-974,1,True
8876,20154107074130-137,9,True
8877,20154407074409-70,0,True
8878,20155207075209-878,0,True
8879,20150207080240-722,6,True
8880,20150807080814-971,4,True
8881,20151307081342-234,0,True
8882,20151707081739-907,0,True
8883,20152507082537-2,4,True
8884,20153107083138-590,0,True
8885,20153907083929-200,0,True
8886,20153907083950-363,0,True
8887,20155707085753-292,7,True
8888,20152207092241-349,0,True
8889,20152607092603-350,5,True
8890,20153207093226-553,6,True
8891,20153707093749-951,1,True
8892,20154207094201-679,0,True
8893,20154207094231-475,0,True
8894,20154607094631-516,5,True
8895,20154707094710-792,0,True
8896,20155407095431-303,1,True
8897,20155407095436-165,1,True
8898,20155807095823-910,3,True
8899,20150207100218-368,1,True
8900,20150207100246-511,2,True
8901,20150207100251-836,1,True
8902,20150607100623-566,0,True
8903,20152007102018-450,1,True
8904,20152707102724-384,3,True
8905,20153007103041-821,0,True
8906,20153107103105-302,0,True
8907,20153107103116-521,7,True
8908,20153207103214-384,0,True
8909,20153207103233-55,0,True
8910,20154407104408-451,3,True
8911,20154507104514-75,0,True
8912,20154807104854-792,0,True
8913,20155007105052-862,0,True
8914,20155307105318-981,0,True
8915,20155407105416-360,0,True
8916,20152407112407-347,0,True
8917,20153007113051-98,5,True
8918,20154207114257-472,7,True
8919,20154407114429-288,0,True
8920,20155007115043-636,0,True
8921,20155207115216-391,0,True
8922,20155307115300-161,0,True
8923,20155307115340-426,0,True
8924,20151007121033-369,0,True
8925,20151307121323-821,1,True
8926,20152207122249-225,2,True
8927,20152907122926-55,0,True
8928,20153107123119-251,2,True
8929,20153707123730-758,2,True
8930,20153807123843-273,0,True
8931,20154107124142-501,1,True
8932,20154307124354-819,1,True
8933,20155007125010-669,0,True
8934,20155707125735-181,2,True
8935,20155807125802-565,1,True
8936,20150407010435-360,0,True
8937,20151007011028-996,0,True
8938,20151607011652-132,2,True
8939,20151907011912-142,4,True
8940,20151907011919-265,8,True
8941,20152607012655-615,0,True
8942,20152707012737-110,0,True
8943,20153707013714-8,0,True
8944,20154407014405-908,3,True
8945,20154707014750-447,2,True
8946,20154907014952-556,0,True
8947,20155607015659-126,0,True
8948,20150007020012-126,5,True
8949,20150307020308-823,0,True
8950,20150707020749-480,3,True
8951,20151307021320-869,1,True
8952,20151807021839-992,0,True
8953,20151907021947-595,1,True
8954,20152407022444-628,2,True
8955,20152707022754-808,1,True
8956,20152907022931-838,0,True
8957,20154507024509-845,0,True
8958,20155107025107-822,3,True
8959,20155307025337-508,0,True
8960,20155507025512-789,1,True
8961,20150207030221-800,3,True
